i	S	V
137883	3.448059063201003e-6	0
137963	3.450059337167899e-6	0
138043	3.4520593383001546e-6	0
138123	3.454060002484767e-6	0
138643	3.467059286958934e-6	0
138883	3.4730592403716465e-6	0
139123	3.4790589469121086e-6	0
139203	3.4810595348650374e-6	0
139363	3.485059717101915e-6	0
139603	3.4910586877882917e-6	0
139763	3.4950599464480385e-6	0
139843	3.497059319792246e-6	0
140003	3.501059921877181e-6	0
140163	3.5050600862928493e-6	0
140243	3.507059231230355e-6	0
140363	3.510058840373699e-6	0
140603	3.5160591747600973e-6	0
140803	3.52105853887094e-6	0
141043	3.5270591321698293e-6	0
141163	3.530059524019693e-6	0
141283	3.53305931488729e-6	0
141403	3.536059265635233e-6	0
141523	3.5390593360753e-6	0
141603	3.541059387685928e-6	0
141723	3.5440594462766564e-6	0
141923	3.5490589873540602e-6	0
142123	3.5540590609122e-6	0
142243	3.5570601137294816e-6	0
142363	3.560059667115489e-6	0
142443	3.5620596406935496e-6	0
142603	3.566059221636089e-6	0
142803	3.571059878492874e-6	0
142963	3.575059941752546e-6	0
143043	3.5770594796784447e-6	0
143123	3.5790594538358482e-6	0
143203	3.5810595580740946e-6	0
143723	3.5940591549246566e-6	0
143963	3.600059509802988e-6	0
144483	3.6130591107119777e-6	0
144723	3.619059214557027e-6	0
144963	3.6250600782387642e-6	0
145043	3.627059641639599e-6	0
145203	3.6310591390476896e-6	0
145443	3.6370591387627494e-6	0
145603	3.641059009462102e-6	0
145683	3.6430590197782297e-6	0
145843	3.6470590257240676e-6	0
146003	3.651059051853436e-6	0
146083	3.6530592665279083e-6	0
146203	3.6560597444020574e-6	0
146443	3.662059470498994e-6	0
146643	3.6670587994325545e-6	0
146883	3.6730591007222492e-6	0
147003	3.6760593448199878e-6	0
147123	3.6790591751205983e-6	0
147243	3.682059455056596e-6	0
147363	3.68505978491627e-6	0
147443	3.687059135726513e-6	0
147563	3.6900590849780866e-6	0
147763	3.6950590115696712e-6	0
147963	3.700059357470803e-6	0
148083	3.7030591390563305e-6	0
148203	3.7060597605150216e-6	0
148283	3.7080595538112007e-6	0
148443	3.7120591047433954e-6	0
148643	3.717059256903668e-6	0
148803	3.7210596602217727e-6	0
148883	3.7230591583584083e-6	0
148963	3.7250593578951465e-6	0
149043	3.727059336612082e-6	0
149563	3.7400591107838834e-6	0
149803	3.7460593295739938e-6	0
150043	3.7520594235058463e-6	0
150123	3.754059584249817e-6	0
150283	3.7580597546666924e-6	0
150523	3.7640594869853525e-6	0
150683	3.76805952418767e-6	0
150763	3.7700587817853376e-6	0
150923	3.7740597189366975e-6	0
151083	3.778058181643601e-6	0
151163	3.7800587872826156e-6	0
151283	3.7830584679281732e-6	0
151523	3.7890594571658936e-6	0
151723	3.7940589216221006e-6	0
151963	3.8000595511136335e-6	0
152083	3.803059510792568e-6	0
152203	3.806059285989617e-6	0
152323	3.8090590891757134e-6	0
152443	3.8120594799783247e-6	0
152523	3.814059028842703e-6	0
152643	3.817059859956315e-6	0
152843	3.822059496917046e-6	0
153043	3.827058984720028e-6	0
153163	3.830059161463521e-6	0
153283	3.8330589975415344e-6	0
153363	3.835060002569992e-6	0
153523	3.839059401862006e-6	0
153723	3.844059158000608e-6	0
153883	3.848059607518009e-6	0
153963	3.850059319703695e-6	0
154043	3.852059838237796e-6	0
154123	3.854059019563082e-6	0
154643	3.867059868056953e-6	0
154883	3.873059467534662e-6	0
155123	3.879059280659435e-6	0
155203	3.881059190758213e-6	0
155363	3.885059630940028e-6	0
155603	3.891059790724974e-6	0
155763	3.895059480810504e-6	0
155843	3.897059925533885e-6	0
156003	3.9010592708248564e-6	0
156163	3.905058550011505e-6	0
156243	3.9070598962059514e-6	0
156363	3.910059302639283e-6	0
156603	3.916059369034843e-6	0
156803	3.921059471477016e-6	0
157043	3.927059754471661e-6	0
157163	3.930060081268029e-6	0
157283	3.933058990691626e-6	0
157403	3.936059275831501e-6	0
157523	3.9390596768932945e-6	0
157603	3.941059533355367e-6	0
157723	3.944059429618173e-6	0
157923	3.949059272176588e-6	0
158123	3.954059931942074e-6	0
158243	3.9570591429293154e-6	0
158363	3.960059082130131e-6	0
158443	3.962059405905547e-6	0
158603	3.9660589355087075e-6	0
158803	3.971059526494965e-6	0
158963	3.975059076525206e-6	0
159043	3.977059032938092e-6	0
159123	3.979058842756369e-6	0
159203	3.981058872108582e-6	0
159723	3.994059239528977e-6	0
