i	S	V
130463	3.262058458913779e-6	0
130663	3.267058733024917e-6	0
130903	3.2730587780145798e-06	0
131023	3.2760593421779455e-6	0
131143	3.279058822496818e-6	0
131263	3.2820590152149287e-6	0
131383	3.2850589302356763e-6	0
131463	3.2870589591052406e-6	0
131583	3.290059687734183e-6	0
131783	3.2950592886617412e-6	0
131983	3.300059545128212e-6	0
132103	3.3030591398769416e-6	0
132223	3.306058244052519e-6	0
132303	3.308059248685401e-6	0
132463	3.312059236922023e-6	0
132663	3.3170588994290307e-6	0
132823	3.3210599659220553e-6	0
132903	3.3230596480634586e-6	0
132983	3.3250591604268316e-6	0
133063	3.3270591565016035e-6	0
133583	3.3400586998379407e-6	0
133823	3.346060075303469e-6	0
134063	3.352059281272897e-6	0
134143	3.3540594348320763e-6	0
134303	3.358059529474632e-6	0
134543	3.36405902383905e-6	0
134703	3.3680586059796746e-6	0
134783	3.3700590378335e-6	0
134943	3.3740599953008736e-6	0
135103	3.3780591869772023e-6	0
135183	3.3800595253400923e-6	0
135303	3.383059582979892e-6	0
135543	3.389058720272024e-6	0
135743	3.394058761111298e-6	0
135983	3.4000594259163054e-6	0
136103	3.4030596172189394e-6	0
136223	3.406059869724382e-6	0
136343	3.4090592353076497e-6	0
136463	3.412059693009162e-6	0
136543	3.4140593472158973e-6	0
136663	3.417059396565799e-6	0
136863	3.422058635616287e-6	0
137063	3.4270591408214163e-6	0
137183	3.430060344206334e-6	0
137303	3.43305962561546e-6	0
137383	3.4350591931001337e-6	0
137543	3.439059632335516e-6	0
137743	3.444060106318979e-6	0
